num_ver,max,min,mean
20,1699.44345428,1699.44345428,33.9888690856
43,1079.57253228,1079.57253228,21.5914506457
67,758.098827213,758.098827213,15.1619765443
91,597.524548088,597.524548088,11.9504909618
115,554.285686751,554.285686751,11.085713735
138,422.846121055,422.846121055,8.45692242109
162,423.798020164,423.798020164,8.47596040327
186,369.811127577,369.811127577,7.39622255155
210,322.6480617,322.6480617,6.452961234
39,1053.37847998,1053.37847998,21.0675695996
